,specie link,description link_genera,pileus_genera,spores_genera,stipes_genera,genera,genera link,Family,Order,Subclass,Class,Phylum,Kingdom,name,description link_index,pileus_index,spores_index,stipes_index,var.,synonyms,description link,pileus,stipes,spores,stipes long,stipes thick,spores 1d,spores 2d,pileus width,stipes long measure,stipes thick measure,spores 1d measure,spores 2d measure,pileus width measure
91,https://www.mykoweb.com/CAF/species/Hypholoma_capnoides.html,,,,,Hypholoma  ,https://www.mykoweb.com/CAF/genera/Hypholoma.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Hypholoma capnoides,,,,,,['Naematoloma capnoides'],,"Cap 2.5-6 cm broad, convex, becoming nearly plane, sometimes with a low umbo; surface moist, smooth, yellow to tawny to orange brown to cinnamon brown fading towards the margin, the latter inrolled when young, appendiculate with veil fragments in age; flesh white, thick; odor and taste mild.","Stipe 5-7 cm tall, 0.4-1.0 cm thick, equal, pallid to yellowish above, pale brown to rusty-brown below; veil thin, fibrillose forming a faint, hairy, superior zone, which soon disappears.","Spores 6.0-7.5 x 3.5-5.0 µm, elliptical, smooth, with an apical pore. Spore print purple-brown.",[5. 7.],[0.4 1. ],[6.  7.5],[3.5 5. ],[2.5 6. ],100.0,100.0,0.01,0.01,100.0
92,https://www.mykoweb.com/CAF/species/Hypholoma_fasciculare.html,,,,,Hypholoma  ,https://www.mykoweb.com/CAF/genera/Hypholoma.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Hypholoma fasciculare,,,,,,['Naematoloma fasciculare'],,"Cap 2-7 cm broad, convex, expanding to nearly plane in age, sometimes
        with a broad low umbo; margin incurved when young, wavy if clustered, often
        slightly appendiculate with veil fragments; surface smooth, moist, disc
        yellow-orange to tawny-orange, shading to a lighter margin, overlapped
        caps often patchy purple-brown from shed spores; flesh pale yellow, thin;
        odor not distinctive; taste bitter.","Stipe 2-9 cm tall, 0.4-1.5 cm thick, equal or tapering downward, hollow,
        often twisted, pale yellow with brown fibrils, bruising brown on handling;
        partial veil evanescent, usually leaving sparse fragments on the cap margin
        but sometimes forming a superior fibrillose annular zone.","Spores 6.5-8 x 3.5-4.5 µm, elliptical, smooth, with an apical pore; spore print purple-brown.",[2. 9.],[0.4 1.5],[6.5 8. ],[3.5 4.5],[2. 7.],100.0,100.0,0.01,0.01,100.0
93,https://www.mykoweb.com/CAF/species/Inosperma_adaequatum.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inosperma adaequatum,,,,,,"['Inocybe jurana', 'Inocybe adaequata']",,"Cap  4.0-8.0 (9.0) broad, obtuse-conic to bell-shaped, eventually broadly-convex to
        nearly plane, often with a low umbo; margin incurved, then decurved, wavy,
        sometime rimose, at maturity occasionally upturned; surface radially
        appressed-fibrillose to minutely squamulose, pinkish-vinaceous at the disc, paler
        towards the margin, cap darkening to vinaceous-brown with age and handling;
        context firm, up to 10 mm thick at the disc, 2-3 mm at the margin, pallid, tinged
        pink when cut; odor and taste to faintly farinaceous. ","Stipe 4.0-8.0 (10) cm long, 1.0-2.0 (3.0) cm thick, equal to narrowed below,
        sometimes with a basal bend, occasionally compressed, solid, fleshy-fibrous;
        surface of apex whitish, furfuraceous to fibrillose, the lower portion striate, flushed
        vinaceous, with scattered, loose, darker fibrils; context of base pinkish when cut;
        partial veil absent.","Spores 9.0-12.0 x 6.0-7.5 µm, smooth, moderately thick-walled, ellipsoid in 
        face-view, similar in profile but inequilateral, i.e. with a flat and curved side, hilar
        appendage not conspicuous; spores dull-brown in deposit.",[4. 8.],[1. 2.],[ 9. 12.],[6.  7.5],[10. 10.],100.0,100.0,0.01,0.01,10.0
94,https://www.mykoweb.com/CAF/species/Inocybe_brunnescens.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe brunnescens,,,,,,['Inocybe brunnescens'],,"Cap 3.0-7.0 (10) cm broad, obtuse-conic, expanding to broadly-convex, eventually nearly plane, usually with a low umbo; margin decurved, at times wavy and upturned; surface covered by a thin, white, tomentose veil concentrated at the disc, patchy elsewhere, sometimes disappearing entirely with age, overlying a hazel-brown, fibrillose surface; context white, firm, unchanging when cut, up to 5 mm thick at the disc, 1-2 mm at the margin; odor mild and taste mild.","Stipe 4.0-9.0 cm long, 1.0-1.5 cm thick, slender, straight, occasionally with a basal bend, equal to narrowed slightly toward the base, solid, fleshy-fibrous; surface white, the apex fufuraceous in youth, longitudinally striate below with scattered, loose brownish fibrils, darkening where handled; white mycelium at the base; partial veil absent.","Spores 8.0-10.5 x 5.0-6.0 µm, smooth, moderately thick-walled, elliptical in face-view, similar in profile but inequilateral, i.e. with a curved and flat side, sometimes nearly bean-shaped; hilar appendage inconspicuous; spores dingy-brown in deposit; pleurocystidia lacking.",[4. 9.],[1.  1.5],[ 8.  10.5],[5. 6.],[3. 7.],100.0,100.0,0.01,0.01,100.0
95,https://www.mykoweb.com/CAF/species/Inocybe_citrifolia.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe citrifolia,,,,,,[],,"Cap 2-4 cm broad; brownish yellow to brownish orange, the disk darker and the margin paler; umbonate, becoming ± plane at maturity; distinctly radially fibrillose; oder spermatic; taste mild to slightly bitter or spermatic.","Stem yellowish, 3-7 mm broad x 45-70 mm long; equal or enlarged towards base which is typically sub-bulbous to bulbous; longitudinally striate and minutely hairy.","Spores 11.4 x 5.3-5.7 µm, smooth, brown in KOH.",[3. 7.],[3. 7.],[11.4 11.4],[5.3 5.7],[2. 4.],10.0,10.0,0.01,0.01,100.0
96,https://www.mykoweb.com/CAF/species/Inocybe_corydalina.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe corydalina,,,,,,[],,"Pileus 4.0-6.0 (7.0) cm broad, campanulate in youth, becoming broadly convex to nearly plane, often with a low umbo; margin at first incurved, then decurved, occasionally wavy and rimose; central cap covered with a thin whitish veil, tinged blue-grey, overlying a brown, appressed-fibrillose to squamulose surface apparent towards the margin; context up to 5.0 mm thick at disc, whitish to pale pinkish-buff in some areas, bluish-grey below the disc; odor strong, similar to matsutake, or rotting pears; taste not distinctive.","Stipe 4.0-9.0 cm long, 1.0-2.0 cm thick, round, solid, straight, occasionally with a basal bend and small bulb; surface of apex pruinose when young, whitish, elsewhere finely striate, the lower portion covered with loose brown fibrils, bruising dark-brown where handled, the base often tinged blue-grey; context fleshy-fibrous, pallid, unchanging to slowly pale-brown; partial veil absent.","Spores 7.5-11.0 x 5.0-6.0 µm, smooth, moderately thick-walled, elliptical to almond-shaped in face-view, inequilateral, sometimes subfusiform, hilar appendage inconspicuous; spores olive-brown in deposit; pleurocystidia and cheilocystidia present but uncommon.",[4. 9.],[1. 2.],[ 7.5 11. ],[5. 6.],[4. 6.],100.0,100.0,0.01,0.01,100.0
97,https://www.mykoweb.com/CAF/species/Inocybe_fraudans.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe fraudans,,,,,,['Inocybe pyriodora'],,"Cap 2.5-6.5 (8.0) cm broad, obtuse-conic to bell-shaped in youth expanding to nearly plane, often with a low umbo; margin at first incurved, fringed with veil fibrils, eventually decurved, occasionally wavy; surface when young and unexposed, white, covered with appressed fibrils which become ochre-brown to brown with age and handling, sometimes spotted reddish-brown; context up to 5 mm thick near the stipe, white, soft, reddening erratically; odor strong, matsutake-like, or of rotting fruit; taste mild.","Stipe 40-80 mm long, 5-17 mm thick, round, solid, fleshy-fibrous, more or less equal, sometimes with a basal bend and sub-bulbous; surface striate-fibrillose, white, remaining so at the apex, the lower half to two-thirds becoming brown to dingy reddish-brown with age and handling; partial veil cortinate, evanescent, sometimes leaving scattered brown fibrils mid-way on the stipe.","Spores 9.0-11.5 x 5.5-7.0 µm, smooth, moderately thick-walled, amygdaliform in face-view with an apical papilla, strongly inequilateral in profile, shaped like an orange wedge; spores brown in deposit; pleurocystidia and cheilocystidia with encrusted apices present but uncommon; encrusted caulocystidia absent.",[40. 80.],[ 5. 17.],[ 9.  11.5],[5.5 7. ],[2.5 6.5],10.0,10.0,0.01,0.01,100.0
98,https://www.mykoweb.com/CAF/species/Inocybe_insinuata.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe insinuata,,,,,,['Inocybe geophylla'],,"Cap 2-4 cm broad, conic, then convex, finally nearly plane in age with a low umbo, the margin tending to split in dry weather; surface moist, innately (silky) fibrillose, white to pallid, often spotted brown in age; flesh thin, pallid, unchanging; odor spermatic; taste indistinct.","Stipe 2.5-5.0 cm tall, 0.3-0.6 cm thick, equal to tapering downward, sometimes with a small basal bulb; surface white to pallid, moist, finely tomentose at the apex, appressed fibrillose below; flesh pallid unchanging; veil fibrillose, forming a superior, hairy annular zone, soon disappearing.","Spores 7.5-9 x 4.5-5 µm, elliptical, smooth; spore print brown.",[2.5 5. ],[0.3 0.6],[7.5 9. ],[4.5 5. ],[2. 4.],100.0,100.0,0.01,0.01,100.0
99,https://www.mykoweb.com/CAF/species/Inocybe_pallidicremea.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe pallidicremea,,,,,,"['Inocybe lilacina', 'Inocybe geophylla', 'lilacina']",,"Cap 12-30(40) mm broad, obtusely conic-umbonate to convex-umbonate, expanding to plano-umbonate; young margin fibrillose, incurved, maturing decurved to plane, in age sometimes rimose-striate; surface dry, at first glabrous, becoming silky-fibrillose, evanescent lilac, with a brownish umbo, soon fading to pale lilac grey, maturing dingy straw yellow to light brown, context white, firm, up to 3 mm in width near the disc; odor spermatic; taste mild..","Stipe 25-40 x 3-4 (6) mm in width, straight to occasionally bent, equal, stuffed becoming hollow, base typically sub-bulbous; surface pale lavender in youth, becoming pallid, apex pruinose, elsewhere covered with longitudinal fibrils; partial veil evanescent, fibrillose, pale lavender (seen only in immature specimens), leaving sparse evanescent fibrils in an annular zone high on the stipe.","Spores 7.5-10.5 x 4.5-5 microns, smooth, amygdaliform to elliptical in face-view, inequilateral in profile with curved and flattened side; hilar appendage inconspicuous, spores dull brown in deposit. Cheilocystidia fusoid-ventricose, apices weakly to not encrusted; pleurocystidia and caulocystidia similar. ",[25. 40.],[3. 4.],[ 7.5 10.5],[4.5 5. ],[12. 30.],10.0,10.0,0.01,0.01,10.0
100,https://www.mykoweb.com/CAF/species/Inocybe_griseolilacina.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe griseolilacina,,,,,,['Inocybe personata'],,"Cap 1.5-3.0 cm broad, obtuse-conic to convex, expanding to nearly plane, often with a low umbo; margin incurved when young, fringed with pale-lilac fibrils, eventually decurved to level; disc subglabrous, chestnut-brown to grey-brown, becoming fibrillose to squamulose and paler towards the margin, occasionally uniformly fibrillose and brown from disc to margin; context  up to 4 mm thick at disc, tapering to 1 mm near margin, white, unchanging; odor not distinctive to faintly spermatic, or like Pelargonium, ie. geranium; taste mild.","Stipe 2.0-4.0 cm long, 4-7 mm thick, round, solid, brittle, straight to flexuous, equal to slightly enlarged at the apex and base; surface of apex pale-lilac, minutely hairy, the lower portion covered with lilac to pallid fibrils, over a light-brown to watery-brown, striate undersurface; context lilac-colored at the apex, buff-colored below; an evanescent fibrillose veil present between the immature cap and stipe.","Spores 8.0-10.5 x 4.5-6.0 µm, smooth, moderately thick-walled, almond-shaped in face-view, strongly inequilateral in profile, hilar appendage conspicuous; spores medium-brown in deposit; pleurocystidia and cheilocystidia common, lageniform to fusiform in shape, hyaline, thin to thick-walled, up to to 2 mm; thin-walled, club-shaped cells (paracystidia) abundant, interspersed with cheilocystidia; caulocystidia absent.",[2. 4.],[4. 7.],[ 8.  10.5],[4.5 6. ],[1.5 3. ],100.0,10.0,0.01,0.01,100.0
101,https://www.mykoweb.com/CAF/species/Inocybe_pudica.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Inocybe pudica,,,,,,[],,"Cap 2.0-4.0 (5.0) cm broad, at first obtuse-conic, then convex, to convex-umbonate, expanding to plano-convex, often with a low umbo; margin incurved in youth, then decurved to level, rimulose under dry conditions; surface at first glabrous, becoming silky-fibrillose, discoloring reddish-orange with weathering and age; context 2-3 mm thick, white, soft, faintly pinkish when cut; odor spermatic; taste mild.","Stipe 2.0-4.0 (6.0) cm long, 0.5- 0.8 (1.0) cm thick, equal to swollen at the base, round, solid, occasionally with a narrow void at the apex; surface cream-colored, the upper third pruinose, the lower portion faintly striate to infrequently finely scaled, discoloring like the cap, reddish to reddish-orange; context cream-colored, faintly pink when cut; partial veil cortinate, the annulus absent or consisting of a thin fibrillose zone midway on the stipe.","Spores 7.5-10.0 x 4.5-5.0 µm  , smooth, thin-walled, elliptical in face-view, inequilateral with a flattened and curved side in profile; hilar appendage inconspicuous; spores dull-brown in deposit.",[2. 4.],[0.5 0.8],[ 7.5 10. ],[4.5 5. ],[2. 4.],100.0,100.0,0.01,0.01,100.0
102,https://www.mykoweb.com/CAF/species/Pseudosperma_sororium.html,,,,,Inocybe  ,https://www.mykoweb.com/CAF/genera/Inocybe.html,Inocybaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Pseudosperma sororium,,,,,,['Inocybe sororia'],,"Cap 2.5-6.5 cm broad, conic, becoming bell-shaped, finally nearly plane with a distinct umbo, margin sometimes uplifted in age; surface dry, radially fibrillose to cracked, pale yellowish-buff, shading to a slightly darker disc, flesh thin, pallid to buff; odor of green corn.","Stipe 4-10  cm tall, 0.3-0.8 cm thick, equal to slightly enlarged at the base, surface dry, fibrillose, pallid to concolorous with the cap; veil absent.","Spores 10-14 x 6-8 µm, elliptical, smooth. Spore print dull brown.",[ 4. 10.],[0.3 0.8],[10. 14.],[6. 8.],[2.5 6.5],100.0,100.0,0.01,0.01,100.0
103,https://www.mykoweb.com/CAF/species/Laccaria_a-o.html,,,,,Laccaria  ,https://www.mykoweb.com/CAF/genera/Laccaria.html,Hydnangiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,../species/Laccaria a-o.html,,,,,,['Laccaria amethystina'],,"Cap 1-6.5 cm broad, convex to plane, typically depressed with age. Surface fibrillose to scaly. Cap hygrophanous, dark purple, purple, to brownish purple; fading to grayish or buff. Flesh thin, odor mild.","Stipe 2-12 cm long, 0.3-1.2 cm thick, equal to sub-clavate, dry, striate, and often scaly, more or less concolorous with cap.","Spores 7.5-10.5 x 7-16 Âµm, echinulate, sub-globose to broadly elliptical. Spore print white.",[ 2. 12.],[0.3 1.2],[ 7.5 10.5],[ 7. 16.],[1.  6.5],100.0,100.0,0.01,0.01,100.0
104,https://www.mykoweb.com/CAF/species/Laccaria_fraterna.html,,,,,Laccaria  ,https://www.mykoweb.com/CAF/genera/Laccaria.html,Hydnangiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Laccaria fraterna,,,,,,"['Laccaria lateritia', 'Laccaria laccata']",,"Cap 1.5-4 cm broad, convex, broadly so in age, the disc sometimes slightly depressed to umbilicate; margin incurved at first, finely striate when moist, occasionally uplifted at maturity; surface hygrophanous, smooth to innately fibrillose, reddish-brown fading to buff-brown, sometimes with a darker marginal band; flesh thin, colored like the moist cap; odor faintly fungal; taste mild.","Stipe 1.5-5 cm tall, 2-5 mm thick, fragile, hollow, cartilaginous, round, sometimes flattened; equal to tapering to a slightly enlarged base; surface pallid to white fibrillose over a vinaceous-brown background, more coarsely fibrillose in age the fibrils then buff-brown, matted white mycelium at the base; flesh dull vinaceous-brown, unchanging; veil absent.","Spores 8-10.5 x 7.5-9 µm, subglobose to broadly elliptical, spinose, nonamyloid; spore print white.",[1.5 5. ],[2. 5.],[ 8.  10.5],[7.5 9. ],[1.5 4. ],100.0,10.0,0.01,0.01,100.0
105,https://www.mykoweb.com/CAF/species/Laccaria_laccata.html,,,,,Laccaria  ,https://www.mykoweb.com/CAF/genera/Laccaria.html,Hydnangiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Laccaria laccata,,,,,,"['Clitocybe laccata', 'pallidifolia']",,"Cap 1.5-5.0 cm broad, convex, becoming broadly convex, the disc sometimes depressed; margin incurved, in age decurved to uplifted, often eroded; surface hygrophanous, sometimes translucent striate, smooth to slightly fibrillose/squamulose, dull orange-brown fading to buff at maturity; flesh thin, colored like the cap, unchanging; odor, mild to slightly fruity; taste not distinctive.","Stipe 3-6 cm long, 2-6 mm thick, sometimes sinuous or with a bend, hollow at maturity, cartilaginous, pliant, more or less equal but with considerable variation, e.g. enlarged at the apex or the base; surface fibrillose-striate when young, obscurely so in age, frequently pallid and silky-fibrillose at the apex, colored like the cap but darker, sparse white mycelium at the base; veil absent.","Spores 7-9 x 7-8.5 microns (exclusive of the spines), nearly round, spiny, nonamyloid; spore print white.",[3. 6.],[2. 6.],[7. 9.],[7.  8.5],[1.5 5. ],100.0,10.0,0.01,0.01,100.0
106,https://www.mykoweb.com/CAF/species/Lactarius_alnicola.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius alnicola,,,,,,[],,"Cap 6-13 cm broad, convex, becoming shallowly infundibuliform; margin inrolled when young, sometimes slightly pubescent, but smooth in age; surface viscid, a mixture of yellow tones arranged in faint concentric bands; flesh, thick, white, firm; odor indistinct, taste very peppery.","Stipe 2-5 cm tall, 1.5-2.5 cm thick, equal to tapered at the base, at first solid, then hollow, whitish at the apex, ochraceous-brown elsewhere, with darker yellow-brown spots (scrobiculations); veil absent.","Spore 7-10 x 6-8 µm, elliptical with reticulate, amyloid ornamentation; spore print white to pale yellow.",[2. 5.],[1.5 2.5],[ 7. 10.],[6. 8.],[ 6. 13.],100.0,100.0,0.01,0.01,100.0
107,https://www.mykoweb.com/CAF/species/Lactarius_argillaceifolius.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius argillaceifolius,,,,,,[],,"Cap 9-21 cm broad, convex-depressed, the margin incurved, often wavy; surface viscid when moist, smooth, obscurely zonate, buff-brown, light grey-brown, sometimes spotted or mottled darker brown, at times tinged lilac, typically lighter at maturity; flesh thick, pallid to cream, unchanging; odor indistinct; taste mildly peppery.","Stipe 7-14 cm tall, 2-5 cm thick, stout, stuffed, more or less equal; surface subviscid to dry, cream, irregularly pale-buff in age; flesh white unchanging; veil absent.","Spores 7-9 µm, round to subglobose with partially reticulate amyloid ornamentation; spore print cream-yellow.",[ 7. 14.],[2. 5.],[7. 9.],[7. 9.],[ 9. 21.],100.0,100.0,0.01,0.01,100.0
108,https://www.mykoweb.com/CAF/species/Lactarius_deliciosus.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius deliciosus,,,,,,[],,"Cap 5-13 cm broad, convex, becoming centrally depressed and vase-shaped; margin incurved, sometimes upturned in age; surface viscid when moist; color variable: various shades of orange and green arranged in concentric zones, orange often fading, while green tones continue to develop, predominating at maturity; flesh yellowish-orange, when cut yielding an orange latex soon turning green; taste, slightly bitter.","Stipe 3-6 cm tall, 1.5-2.5 cm thick, equal to sometimes tapered at the base, orange, dry, occasionally with flattened pits (scrobiculations), bruising and staining green with age; veil absent.","Spores 7.5-11 x 6-7.5 µm, broadly elliptical, with amyloid reticulations. Spore print creamy-buff.",[3. 6.],[1.5 2.5],[ 7.5 11. ],[6.  7.5],[ 5. 13.],100.0,100.0,0.01,0.01,100.0
109,https://www.mykoweb.com/CAF/species/Lactarius_pallescens.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius pallescens,,,,,,[],,"Cap 5-11 cm broad, convex the margin at first incurved, becoming nearly plane at maturity, the disc slightly depressed; surface viscid when moist, varnished when dry, smooth, sometimes faintly zoned, pallid, then pale grey, finally pale greyish-brown; flesh white, moderately thick, bruising lilac-purple when injured; odor, of ""mushroom;"" taste, mildly peppery; cuticle ochraceous in 6% KOH.","Stipe 4-8 cm tall, 1.2-2.0 cm thick, more or less equal, solid, becoming partially hollow at maturity; surface viscid when moist, glazed when dry, pallid; flesh (cortex) discoloring lilac when cut, the core unchanging; veil absent.","Spores 9-10 x 7-8 µm, broadly elliptical, partially reticulate, the ornamentation amyloid; spore print white to creamy.",[4. 8.],[1.2 2. ],[ 9. 10.],[7. 8.],[ 5. 11.],100.0,100.0,0.01,0.01,100.0
110,https://www.mykoweb.com/CAF/species/Lactarius_pubescens.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius pubescens,,,,,,[],,"Cap 3-7 cm broad, convex-depressed, plano-depressed in age; margin at first inrolled, then incurved, finally decurved; surface sticky when moist, more or less glabrous at the disc, elsewhere matted tomentose to fibrillose, the margin densely bearded; color: cream to cream-buff, tinged pale pinkish-orange, azonate to faintly zoned; context firm, white, unchanging, a narrow zone below the cuticle colored like the cap; odor mild, taste acrid.","Stipe 2.5-4.0 cm long, 1.5-2.0 cm thick, dry, solid late into development, then hollow, brittle, equal, or the base narrowed to pinched; surface glabrous to inconspicuously pruinose (use hand lens), concolorous with the cap or lighter, typically not scrobiculate, sometimes darker where handled; partial veil absent.","Spores 6.5-7.5 x 4.5 x 5.0 µm, ellipsoid, with amyloid ornamentation consisting of raised warts and widely spaced ridges; spore print cream-yellow.",[2.5 4. ],[1.5 2. ],[6.5 7.5],[4.5 4.5],[3. 7.],100.0,100.0,0.01,0.01,100.0
111,https://www.mykoweb.com/CAF/species/Lactarius_rubrilacteus.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius rubrilacteus,,,,,,['Lactarius sanguifluus'],,"Cap 5.0-12 cm broad, convex, margin inrolled when young, becoming plano-convex to shallowly infundibuliform in age; surface viscid when moist, banded concentrically with shades of orange; often developing green discolorations in age; flesh thick, brittle, bleeding a sparse, dark red latex when cut; taste and odor mild.","Stipe 2-5 cm tall, 1.0-2.5 cm thick, solid and brittle when young, hollow in age, equal to tapered at the base; surface smooth, unpolished, dull orange-buff, bruising green where handled.","Spores 7-9 x 6-7.5 µm, ovoid with amyloid reticulations; spore print pale yellow.",[2. 5.],[1.  2.5],[7. 9.],[6.  7.5],[ 5. 12.],100.0,100.0,0.01,0.01,100.0
112,https://www.mykoweb.com/CAF/species/Lactarius_xanthogalactus.html,,,,,Lactarius  ,https://www.mykoweb.com/CAF/genera/Lactarius.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Lactarius xanthogalactus,,,,,,"['Lactarius chrysorheus, Lactarius vinaceorufescens']",,"Cap 4-11 cm broad, convex, broadly convex to nearly plane in age, the disc often depressed; margin incurved, then decurved at maturity; surface subviscid when moist, glabrous, faintly zonate with alternating bands of pinkish-brown, reddish-brown, and  orange-brown, often dotted with darker spots; context 0.5-1.0 cm thick at the disc, thin at the margin, cream-colored, yellowing quickly when injured; odor, mild; taste usually peppery.","Stipe 3-6 cm tall, 1-2 cm thick, brittle, solid near the base, hollow at the apex, equal to slightly enlarged at the base; surface moist,  glabrous, not pitted (scrobiculate), peach-buff to pale, pinkish-brown, the base with pallid to dingy-buff hairs; cortical flesh exuding a white, soon yellow latex when injured; veil absent.","Spores 7-8 x 6-6.5 µm, subglobose to broadly ellipsoid, partially reticulate, ornamentation amyloid; spore print pale yellow.",[3. 6.],[1. 2.],[7. 8.],[6.  6.5],[ 4. 11.],100.0,100.0,0.01,0.01,100.0
113,https://www.mykoweb.com/CAF/species/Leccinum_manzanitae.html,,,,,Leccinum  ,https://www.mykoweb.com/CAF/genera/Leccinum.html,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Leccinum manzanitae,,,,,,[],,"Cap 5-18 cm broad, rounded, becoming convex, finally broadly convex to nearly plane; surface pitted with appressed fibrils, dark red to reddish-brown, viscid when moist; margin incurved when young with fragments of sterile tissue; flesh thick, white, darkening when cut, especially in young specimens; odor and taste mild.","Stipe 9-17 cm long, 2-4 cm thick, club-shaped to ventricose, white with small, black scales (scabers), sometimes bruising blue at the base.","Spores 13-17.5 x 4-5 microns, smooth, spindle-shaped. Spore print brown.",[ 9. 17.],[2. 4.],[13.  17.5],[4. 5.],[ 5. 18.],100.0,100.0,0.01,0.01,100.0
114,https://www.mykoweb.com/CAF/species/Leratiomyces_riparius.html,,,,,Stropharia  ,https://www.mykoweb.com/CAF/genera/Stropharia.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Leratiomyces riparius,,,,,,['Stropharia riparia'],,"Cap 2.0-6.0 cm broad, convex at first, the margin often hung with veil fragments, becoming broadly convex, nearly plane with a low umbo in age; surface lubricous when moist, otherwise dry, cream to cream-buff, the disk slightly darker, smooth to innately fibrillose, often with a scattering of appressed, small ochraceous-brown scales; flesh thick at the disk, thin at the margin, white to cream, unchanging; odor and taste mild.","Stipe 5-13 cm broad, 0.3-0.8 cm thick, slender, spindly, often twisted, solid at first but with a thin, hollow core at maturity; equal to slightly enlarged at the base, the latter with stiff buff-colored hairs; surface dry, concolorous with the cap, faintly longitudinally striate at the apex, satiny below or with sparse brown fibrils; flesh cream, unchanging; veil pallid, fibrillose-membranous forming an evanescent superior, torn annulus or leaving fragments on the young cap, becoming purple from adhering spores.","Spores 12-15 x 6-7.5 µm, elliptical smooth, with a faint apical pore; spore print purple brown.",[ 5. 13.],[ 5. 13.],[12. 15.],[6.  7.5],[2. 6.],100.0,100.0,0.01,0.01,100.0
115,https://www.mykoweb.com/CAF/species/Tricholoma_equestre.html,,,,,Tricholoma  ,https://www.mykoweb.com/CAF/genera/Tricholoma.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Tricholoma equestre,,,,,,['Tricholoma flavovirens'],,"Cap 5-13 cm broad, convex, becoming nearly plane in age with upturned margin; yellow, often shading to a slightly scaly brownish disc; surface smooth, viscid in moist weather; flesh white, thick; odor, farinaceous.","Stipe 4-8 cm tall, 1.5-3 cm thick, pale yellow, equal to enlarged at the base; veil absent.","Spores 6-7.5 x 3.5-5 µm, elliptical, smooth. Spore print white.",[4. 8.],[1.5 3. ],[6.  7.5],[3.5 5. ],[ 5. 13.],100.0,100.0,0.01,0.01,100.0
